customer_id,organization_name,organization_type,organization_subtype,size_category,employee_count,subscription_tier,monthly_revenue,setup_date,primary_contact_name,primary_contact_email,primary_contact_phone,street_address,city,state,zip_code,time_zone,payment_methods,integration_count,last_login_date,support_tier,created_at,updated_at
VANCO0803,Jackson Elementary School,school,middle,large,222,basic,11545.00,2023-10-06,Principal Mary Johnson,mary.johnson@jacksonelementaryschool.org,555-396-8765,7917 School Dr,San Antonio,TX,78231,America/Chicago,"[""online"", ""pos""]",11,2024-10-07,basic,2023-10-06 10:34:00,2024-11-18 15:53:00
VANCO0804,Adams High School,school,middle,small,43,basic,649.00,2018-03-18,Principal Lisa Johnson,lisa.johnson@adamshighschool.org,555-382-6930,2518 Main St,Jacksonville,FL,32281,America/New_York,"[""online"", ""mobile"", ""text""]",15,2024-11-04,basic,2018-03-18 15:16:00,2024-11-18 10:10:00
VANCO0805,Valley View Elementary,school,elementary,small,26,standard,1708.00,2016-07-09,Principal David Garcia,david.garcia@valleyviewelementary.org,555-982-4480,6838 Park Ave,San Jose,CA,95188,America/Los_Angeles,"[""online"", ""text""]",4,2024-10-01,basic,2016-07-09 17:06:00,2024-11-19 12:45:00
VANCO0806,Maple Grove Middle School,school,elementary,small,33,standard,461.00,2018-10-03,Principal Sarah Miller,sarah.miller@maplegrovemiddleschool.org,555-248-8748,6410 Main St,Boston,MA,2200,America/New_York,"[""online""]",12,2024-11-17,basic,2018-10-03 17:39:00,2024-11-20 13:31:00
VANCO0807,North Star High School #3,school,middle,medium,87,basic,2662.00,2017-09-20,Principal Jennifer Brown,jennifer.brown@northstarhighschool3.org,555-274-8145,2700 Park Dr,Charlotte,NC,28297,America/New_York,"[""online"", ""mobile""]",13,2024-10-20,basic,2017-09-20 08:19:00,2024-11-17 10:12:00
VANCO0808,Pine Ridge Elementary #3,school,middle,small,47,standard,1359.00,2023-04-04,Principal Mary Brown,mary.brown@pineridgeelementary3.org,555-665-7062,2344 Main St,Columbus,OH,43273,America/New_York,"[""online"", ""mobile""]",10,2024-11-20,basic,2023-04-04 10:07:00,2024-11-15 14:27:00
VANCO0809,Roosevelt High School #3,school,elementary,large,375,standard,21282.00,2019-03-18,Principal David Jones,david.jones@roosevelthighschool3.org,555-822-3417,9933 School Blvd,San Jose,CA,95163,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",2,2024-11-20,basic,2019-03-18 16:56:00,2024-11-16 13:50:00
VANCO0810,Cedar Creek Academy,school,high,medium,102,basic,6457.00,2019-09-14,Principal Sarah Davis,sarah.davis@cedarcreekacademy.org,555-203-3143,4064 Church Blvd,Boston,MA,2175,America/New_York,"[""online"", ""text""]",8,2024-10-04,basic,2019-09-14 13:53:00,2024-11-17 16:22:00
VANCO0811,Spring Valley Academy #2,school,middle,medium,124,standard,6156.00,2016-02-12,Principal William Smith,william.smith@springvalleyacademy2.org,555-514-7778,2679 Oak St,San Francisco,CA,94157,America/Los_Angeles,"[""online""]",2,2024-11-01,basic,2016-02-12 11:42:00,2024-11-16 17:01:00
VANCO0812,Cedar Creek Middle School #3,school,elementary,large,480,premium,11004.00,2017-08-11,Principal Sarah Williams,sarah.williams@cedarcreekmiddleschool3.org,555-800-2556,852 Park Dr,Chicago,IL,60655,America/Chicago,"[""online""]",5,2024-11-15,premium,2017-08-11 17:52:00,2024-11-16 08:03:00
VANCO0813,Riverside Middle School,school,high,small,14,basic,826.00,2015-12-10,Principal Sarah Brown,sarah.brown@riversidemiddleschool.org,555-620-4306,5140 Main Dr,New York,NY,10097,America/New_York,"[""online"", ""mobile"", ""text""]",3,2024-10-11,basic,2015-12-10 09:17:00,2024-11-18 09:34:00
VANCO0814,Pine Ridge Elementary #4,school,elementary,small,19,standard,1606.00,2016-12-04,Principal Lisa Williams,lisa.williams@pineridgeelementary4.org,555-441-4171,5335 Park St,San Diego,CA,92141,America/Los_Angeles,"[""online"", ""mobile""]",8,2024-11-10,basic,2016-12-04 15:23:00,2024-11-17 14:36:00
VANCO0815,Maple Grove Middle School #1,school,middle,medium,136,basic,6187.00,2023-05-03,Principal Sarah Smith,sarah.smith@maplegrovemiddleschool1.org,555-351-5010,124 School Dr,Fort Worth,TX,76145,America/Chicago,"[""online""]",5,2024-11-06,basic,2023-05-03 13:49:00,2024-11-19 15:52:00
VANCO0816,Washington High School #2,school,high,medium,81,standard,7724.00,2022-07-07,Principal Patricia Johnson,patricia.johnson@washingtonhighschool2.org,555-816-4829,4042 Main Blvd,Philadelphia,PA,19149,America/New_York,"[""online"", ""mobile""]",3,2024-11-13,basic,2022-07-07 11:35:00,2024-11-17 13:56:00
VANCO0817,Kennedy Elementary,school,middle,small,13,basic,1785.00,2017-09-28,Principal John Davis,john.davis@kennedyelementary.org,555-818-2644,9546 School St,Philadelphia,PA,19128,America/New_York,"[""online""]",15,2024-10-05,basic,2017-09-28 13:43:00,2024-11-19 14:02:00
VANCO0818,Spring Valley Elementary School #1,school,middle,small,17,standard,705.00,2021-10-01,Principal Lisa Williams,lisa.williams@springvalleyelementaryschool1.org,555-161-6772,5121 Main Blvd,Philadelphia,PA,19103,America/New_York,"[""online"", ""mobile"", ""text""]",9,2024-11-15,basic,2021-10-01 08:45:00,2024-11-17 10:31:00
VANCO0819,Franklin High School #4,school,elementary,medium,97,premium,3690.00,2018-01-19,Principal Mary Garcia,mary.garcia@franklinhighschool4.org,555-395-3317,5436 Main Ave,San Diego,CA,92129,America/Los_Angeles,"[""online"", ""text""]",10,2024-11-09,premium,2018-01-19 14:38:00,2024-11-20 13:48:00
VANCO0820,Oakwood Middle School #1,school,elementary,small,43,basic,626.00,2023-03-27,Principal John Rodriguez,john.rodriguez@oakwoodmiddleschool1.org,555-294-7901,7545 Park Blvd,New York,NY,10090,America/New_York,"[""online""]",14,2024-10-13,basic,2023-03-27 09:27:00,2024-11-17 13:09:00
VANCO0821,Washington High School #3,school,elementary,small,13,standard,657.00,2022-01-01,Principal Robert Martinez,robert.martinez@washingtonhighschool3.org,555-130-9220,1003 Main St,New York,NY,10049,America/New_York,"[""online""]",10,2024-10-20,basic,2022-01-01 08:41:00,2024-11-19 08:09:00
VANCO0822,Jefferson Elementary #1,school,middle,small,25,standard,1698.00,2015-06-19,Principal David Williams,david.williams@jeffersonelementary1.org,555-507-1396,2814 School St,New York,NY,10027,America/New_York,"[""online"", ""mobile""]",12,2024-11-19,basic,2015-06-19 13:15:00,2024-11-15 14:44:00
VANCO0823,Lincoln Academy #4,school,high,medium,88,basic,6452.00,2022-11-10,Principal Sarah Martinez,sarah.martinez@lincolnacademy4.org,555-855-2619,1571 School Dr,Philadelphia,PA,19117,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-06,basic,2022-11-10 10:26:00,2024-11-17 09:59:00
VANCO0824,Valley View Middle School #2,school,elementary,small,23,standard,1491.00,2019-04-24,Principal Michael Brown,michael.brown@valleyviewmiddleschool2.org,555-563-4555,1474 Oak Dr,Indianapolis,IN,46226,America/New_York,"[""online"", ""mobile"", ""text""]",4,2024-10-07,basic,2019-04-24 11:17:00,2024-11-18 15:28:00
VANCO0825,Madison Elementary #2,school,middle,large,272,standard,22881.00,2023-06-11,Principal William Rodriguez,william.rodriguez@madisonelementary2.org,555-444-9737,6356 Oak Ave,Columbus,OH,43205,America/New_York,"[""online""]",9,2024-10-16,basic,2023-06-11 14:24:00,2024-11-17 11:23:00
VANCO0826,Valley View Elementary #1,school,high,small,35,basic,1120.00,2015-10-01,Principal Robert Garcia,robert.garcia@valleyviewelementary1.org,555-147-1851,7500 Main Blvd,San Diego,CA,92158,America/Los_Angeles,"[""online"", ""mobile""]",9,2024-10-01,basic,2015-10-01 09:33:00,2024-11-18 15:29:00
VANCO0827,Riverside Middle School #1,school,middle,medium,65,premium,6501.00,2020-02-23,Principal Michael Martinez,michael.martinez@riversidemiddleschool1.org,555-723-6222,9607 Main Blvd,Phoenix,AZ,85050,America/Phoenix,"[""online"", ""text""]",13,2024-11-16,premium,2020-02-23 08:41:00,2024-11-16 09:42:00
VANCO0828,Riverside Elementary School #2,school,high,medium,103,premium,2090.00,2024-08-14,Principal William Jones,william.jones@riversideelementaryschool2.org,555-975-3424,1718 Park Dr,San Jose,CA,95109,America/Los_Angeles,"[""online"", ""text""]",5,2024-11-18,premium,2024-08-14 14:49:00,2024-11-20 08:32:00
VANCO0829,North Star High School #4,school,middle,small,47,basic,1690.00,2016-04-22,Principal David Williams,david.williams@northstarhighschool4.org,555-103-7234,3130 Park Dr,San Francisco,CA,94107,America/Los_Angeles,"[""online"", ""text""]",11,2024-11-06,basic,2016-04-22 17:31:00,2024-11-18 12:50:00
VANCO0830,Pine Ridge Middle School #5,school,high,small,27,standard,686.00,2023-04-03,Principal Patricia Martinez,patricia.martinez@pineridgemiddleschool5.org,555-563-8820,8068 Park Ave,Indianapolis,IN,46218,America/New_York,"[""online"", ""mobile""]",7,2024-11-18,basic,2023-04-03 09:16:00,2024-11-16 12:53:00
VANCO0831,Wilson Middle School #1,school,high,small,9,standard,444.00,2018-09-16,Principal Jennifer Garcia,jennifer.garcia@wilsonmiddleschool1.org,555-417-8878,1462 Main St,Jacksonville,FL,32215,America/New_York,"[""online""]",2,2024-11-09,basic,2018-09-16 16:27:00,2024-11-16 11:52:00
VANCO0832,Washington Elementary School #1,school,middle,medium,133,standard,5007.00,2023-10-20,Principal Patricia Davis,patricia.davis@washingtonelementaryschool1.org,555-522-2649,6858 Park Ave,Seattle,WA,98146,America/Los_Angeles,"[""online""]",14,2024-11-17,basic,2023-10-20 17:06:00,2024-11-15 16:37:00
VANCO0833,Wilson Academy #2,school,middle,medium,56,standard,5852.00,2024-07-25,Principal Mary Miller,mary.miller@wilsonacademy2.org,555-400-2503,6346 Park Dr,Seattle,WA,98191,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",3,2024-11-12,basic,2024-07-25 08:43:00,2024-11-15 11:53:00
VANCO0834,Riverside Elementary School #3,school,middle,small,45,basic,529.00,2020-06-20,Principal Robert Brown,robert.brown@riversideelementaryschool3.org,555-244-2112,6854 School Dr,Houston,TX,77006,America/Chicago,"[""online"", ""mobile""]",6,2024-11-15,basic,2020-06-20 09:55:00,2024-11-17 17:05:00
VANCO0835,Franklin Elementary,school,high,small,16,premium,532.00,2019-07-09,Principal Robert Davis,robert.davis@franklinelementary.org,555-919-7544,9023 Oak St,Jacksonville,FL,32203,America/New_York,"[""online"", ""text""]",1,2024-11-08,premium,2019-07-09 17:22:00,2024-11-20 12:27:00
VANCO0836,North Star Elementary School #1,school,high,medium,62,basic,4913.00,2015-09-23,Principal Robert Smith,robert.smith@northstarelementaryschool1.org,555-249-9717,9424 Main Ave,Los Angeles,CA,90025,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",6,2024-11-17,basic,2015-09-23 12:48:00,2024-11-16 14:21:00
VANCO0837,Madison Elementary School #1,school,high,small,15,premium,1325.00,2022-08-02,Principal Patricia Brown,patricia.brown@madisonelementaryschool1.org,555-837-9168,3339 Church Dr,Chicago,IL,60606,America/Chicago,"[""online"", ""mobile"", ""text""]",15,2024-11-14,premium,2022-08-02 08:45:00,2024-11-20 11:29:00
VANCO0838,Jefferson High School #1,school,high,small,41,basic,1649.00,2021-05-16,Principal Sarah Brown,sarah.brown@jeffersonhighschool1.org,555-108-6681,3835 Park Blvd,Seattle,WA,98139,America/Los_Angeles,"[""online"", ""mobile""]",8,2024-10-15,basic,2021-05-16 10:55:00,2024-11-19 13:20:00
VANCO0839,Washington Elementary School #2,school,high,large,185,standard,23745.00,2024-10-23,Principal David Smith,david.smith@washingtonelementaryschool2.org,555-642-8440,4584 School Dr,San Diego,CA,92139,America/Los_Angeles,"[""online""]",12,2024-10-09,basic,2024-10-23 09:47:00,2024-11-15 14:16:00
VANCO0840,Madison Middle School #1,school,high,medium,105,basic,3928.00,2024-11-16,Principal Michael Johnson,michael.johnson@madisonmiddleschool1.org,555-844-7728,2081 Church Ave,San Diego,CA,92132,America/Los_Angeles,"[""online"", ""mobile""]",11,2024-10-18,basic,2024-11-16 14:39:00,2024-11-18 14:32:00
VANCO0841,Jefferson Middle School #1,school,middle,small,22,premium,1150.00,2019-04-02,Principal Lisa Jones,lisa.jones@jeffersonmiddleschool1.org,555-110-9920,2752 Main Blvd,San Antonio,TX,78274,America/Chicago,"[""online"", ""mobile"", ""text""]",13,2024-10-03,premium,2019-04-02 11:07:00,2024-11-15 13:24:00
VANCO0842,Wilson Middle School #2,school,elementary,small,6,premium,1127.00,2017-01-23,Principal John Garcia,john.garcia@wilsonmiddleschool2.org,555-959-5675,7438 School Dr,Denver,CO,80264,America/Denver,"[""online""]",14,2024-10-15,premium,2017-01-23 09:44:00,2024-11-19 08:27:00
VANCO0843,Jackson Middle School #1,school,elementary,medium,53,basic,4683.00,2017-06-03,Principal Mary Rodriguez,mary.rodriguez@jacksonmiddleschool1.org,555-160-9559,6745 Main Ave,Columbus,OH,43227,America/New_York,"[""online"", ""text""]",10,2024-10-04,basic,2017-06-03 08:14:00,2024-11-16 13:01:00
VANCO0844,Pine Ridge Middle School #6,school,elementary,small,23,basic,655.00,2015-11-02,Principal Mary Johnson,mary.johnson@pineridgemiddleschool6.org,555-735-4922,3182 Church Ave,Seattle,WA,98199,America/Los_Angeles,"[""online"", ""mobile""]",8,2024-11-16,basic,2015-11-02 10:58:00,2024-11-18 15:07:00
VANCO0845,Washington High School #4,school,high,medium,101,basic,4804.00,2020-05-20,Principal William Miller,william.miller@washingtonhighschool4.org,555-730-1558,949 Main Blvd,San Antonio,TX,78296,America/Chicago,"[""online"", ""text""]",2,2024-11-10,basic,2020-05-20 14:25:00,2024-11-16 13:38:00
VANCO0846,Roosevelt Elementary School #2,school,elementary,small,9,premium,597.00,2019-03-08,Principal Jennifer Miller,jennifer.miller@rooseveltelementaryschool2.org,555-731-1332,9604 Church St,Phoenix,AZ,85040,America/Phoenix,"[""online""]",12,2024-10-10,premium,2019-03-08 14:04:00,2024-11-15 12:51:00
VANCO0847,Valley Nonprofit Center,nonprofit,community,small,33,premium,944.00,2024-08-26,Jennifer Williams,jennifer.williams@valleynonprofitcenter.org,555-432-8526,2801 Church St,Phoenix,AZ,85017,America/Phoenix,"[""online"", ""mobile"", ""text""]",15,2024-11-09,premium,2024-08-26 13:42:00,2024-11-15 10:22:00
VANCO0848,County Nonprofit Center,nonprofit,foundation,small,37,standard,652.00,2017-11-16,Jennifer Garcia,jennifer.garcia@countynonprofitcenter.org,555-760-7911,6200 Main Ave,Columbus,OH,43225,America/New_York,"[""online"", ""text""]",9,2024-11-02,basic,2017-11-16 15:41:00,2024-11-15 11:50:00
VANCO0849,Community Nonprofit Center,nonprofit,foundation,small,5,standard,1792.00,2017-07-09,John Martinez,john.martinez@communitynonprofitcenter.org,555-841-2786,2306 Main Blvd,San Francisco,CA,94200,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",4,2024-10-06,basic,2017-07-09 14:49:00,2024-11-16 13:56:00
VANCO0850,City Nonprofit Center,nonprofit,community,medium,137,premium,7269.00,2024-07-24,Mary Miller,mary.miller@citynonprofitcenter.org,555-889-5173,7275 Park Blvd,Dallas,TX,75287,America/Chicago,"[""online""]",9,2024-10-02,premium,2024-07-24 15:15:00,2024-11-17 16:16:00
VANCO0851,Community Nonprofit Center #1,nonprofit,charity,small,45,basic,691.00,2020-09-11,Lisa Johnson,lisa.johnson@communitynonprofitcenter1.org,555-664-8251,8697 Oak Dr,San Diego,CA,92143,America/Los_Angeles,"[""online"", ""mobile""]",1,2024-10-05,basic,2020-09-11 11:44:00,2024-11-18 17:33:00
VANCO0852,County Nonprofit Center #1,nonprofit,foundation,small,7,standard,1814.00,2018-05-10,Lisa Williams,lisa.williams@countynonprofitcenter1.org,555-617-3110,1407 School St,San Diego,CA,92149,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",11,2024-11-11,basic,2018-05-10 12:30:00,2024-11-16 16:44:00
VANCO0853,City Nonprofit Center #1,nonprofit,charity,large,323,premium,23101.00,2018-01-09,Michael Jones,michael.jones@citynonprofitcenter1.org,555-362-6258,8980 Park St,Jacksonville,FL,32287,America/New_York,"[""online"", ""mobile"", ""text""]",11,2024-11-05,premium,2018-01-09 09:09:00,2024-11-16 11:20:00
VANCO0854,City Nonprofit Center #2,nonprofit,foundation,large,155,standard,9262.00,2024-10-08,Robert Jones,robert.jones@citynonprofitcenter2.org,555-864-5758,7992 Main Ave,San Francisco,CA,94128,America/Los_Angeles,"[""online"", ""mobile""]",4,2024-11-16,basic,2024-10-08 08:02:00,2024-11-20 15:30:00
VANCO0855,Metro Nonprofit Center,nonprofit,charity,small,37,premium,1561.00,2016-05-02,Jennifer Smith,jennifer.smith@metrononprofitcenter.org,555-608-8244,3909 School Dr,San Francisco,CA,94192,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",3,2024-10-20,premium,2016-05-02 16:11:00,2024-11-20 10:58:00
VANCO0856,County Nonprofit Center #2,nonprofit,community,small,19,standard,1704.00,2020-02-17,David Martinez,david.martinez@countynonprofitcenter2.org,555-956-2328,7550 School Dr,Denver,CO,80219,America/Denver,"[""online"", ""mobile""]",4,2024-10-08,basic,2020-02-17 09:33:00,2024-11-20 17:53:00
VANCO0857,City Nonprofit Center #3,nonprofit,community,small,18,basic,672.00,2015-01-01,Sarah Martinez,sarah.martinez@citynonprofitcenter3.org,555-266-5360,4560 Main Blvd,Seattle,WA,98171,America/Los_Angeles,"[""online"", ""mobile""]",5,2024-10-18,basic,2015-01-01 16:11:00,2024-11-16 12:04:00
VANCO0858,City Nonprofit Center #4,nonprofit,charity,medium,106,standard,3367.00,2016-08-09,Jennifer Jones,jennifer.jones@citynonprofitcenter4.org,555-710-3978,3460 School Ave,Boston,MA,2130,America/New_York,"[""online""]",5,2024-11-01,basic,2016-08-09 14:48:00,2024-11-19 13:08:00
VANCO0859,Metro Nonprofit Center #1,nonprofit,charity,medium,96,standard,6066.00,2016-02-07,Robert Davis,robert.davis@metrononprofitcenter1.org,555-408-6565,4760 School Ave,Denver,CO,80295,America/Denver,"[""online"", ""mobile"", ""text""]",11,2024-10-09,basic,2016-02-07 17:24:00,2024-11-20 13:21:00
VANCO0860,County Nonprofit Center #3,nonprofit,charity,medium,150,basic,4868.00,2018-06-08,Lisa Johnson,lisa.johnson@countynonprofitcenter3.org,555-513-3903,5953 Main St,San Antonio,TX,78232,America/Chicago,"[""online"", ""text""]",14,2024-10-17,basic,2018-06-08 17:55:00,2024-11-15 13:04:00
VANCO0861,Community Nonprofit Center #2,nonprofit,community,small,36,premium,973.00,2024-01-22,Patricia Martinez,patricia.martinez@communitynonprofitcenter2.org,555-648-4857,8137 School Dr,New York,NY,10009,America/New_York,"[""online""]",2,2024-10-15,premium,2024-01-22 12:13:00,2024-11-15 12:32:00
VANCO0862,Community Nonprofit Center #3,nonprofit,foundation,small,27,basic,1271.00,2021-04-05,Patricia Miller,patricia.miller@communitynonprofitcenter3.org,555-511-1302,4313 School Dr,Los Angeles,CA,90079,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",1,2024-10-08,basic,2021-04-05 16:03:00,2024-11-15 16:54:00
VANCO0863,City Nonprofit Center #5,nonprofit,charity,small,46,basic,1275.00,2016-04-09,Michael Miller,michael.miller@citynonprofitcenter5.org,555-227-9461,4269 Church Ave,San Diego,CA,92148,America/Los_Angeles,"[""online""]",2,2024-11-01,basic,2016-04-09 17:21:00,2024-11-20 17:33:00
VANCO0864,Community Nonprofit Center #4,nonprofit,foundation,medium,136,basic,3410.00,2021-07-02,John Brown,john.brown@communitynonprofitcenter4.org,555-223-4144,4911 School St,Charlotte,NC,28214,America/New_York,"[""online""]",1,2024-11-01,basic,2021-07-02 10:34:00,2024-11-17 13:45:00
VANCO0865,County Nonprofit Center #4,nonprofit,community,small,32,standard,868.00,2017-12-14,Jennifer Davis,jennifer.davis@countynonprofitcenter4.org,555-167-8307,4575 School Blvd,Dallas,TX,75293,America/Chicago,"[""online"", ""mobile""]",1,2024-11-13,basic,2017-12-14 10:30:00,2024-11-15 15:12:00
VANCO0866,Community Nonprofit Center #5,nonprofit,charity,small,44,basic,1682.00,2019-01-28,Sarah Jones,sarah.jones@communitynonprofitcenter5.org,555-861-6700,1437 Main St,Boston,MA,2128,America/New_York,"[""online"", ""mobile""]",14,2024-10-03,basic,2019-01-28 11:40:00,2024-11-20 15:07:00
VANCO0867,County Nonprofit Center #5,nonprofit,foundation,small,42,basic,1694.00,2024-12-20,Patricia Davis,patricia.davis@countynonprofitcenter5.org,555-138-1672,3576 Park Blvd,Chicago,IL,60643,America/Chicago,"[""online""]",9,2024-11-20,basic,2024-12-20 13:06:00,2024-11-18 15:05:00
VANCO0868,Community Nonprofit Center #6,nonprofit,community,small,30,basic,934.00,2015-03-07,Robert Rodriguez,robert.rodriguez@communitynonprofitcenter6.org,555-770-2521,9938 School Dr,Dallas,TX,75202,America/Chicago,"[""online"", ""text""]",9,2024-10-01,basic,2015-03-07 13:57:00,2024-11-17 11:19:00
VANCO0869,City Nonprofit Center #6,nonprofit,charity,small,17,basic,1958.00,2017-06-20,David Davis,david.davis@citynonprofitcenter6.org,555-343-3487,5069 Main Dr,Indianapolis,IN,46205,America/New_York,"[""online""]",13,2024-11-05,basic,2017-06-20 13:09:00,2024-11-20 15:29:00
VANCO0870,County Nonprofit Center #6,nonprofit,charity,medium,102,basic,5877.00,2016-06-27,William Rodriguez,william.rodriguez@countynonprofitcenter6.org,555-114-9763,4736 Oak Blvd,Austin,TX,73384,America/Chicago,"[""online"", ""text""]",1,2024-11-10,basic,2016-06-27 15:20:00,2024-11-17 10:12:00
VANCO0871,County Nonprofit Center #7,nonprofit,charity,small,21,basic,1125.00,2018-02-20,John Garcia,john.garcia@countynonprofitcenter7.org,555-148-5892,2268 School Blvd,Charlotte,NC,28239,America/New_York,"[""online"", ""mobile"", ""text""]",2,2024-11-18,basic,2018-02-20 09:12:00,2024-11-17 13:25:00
VANCO0872,Valley Nonprofit Center #1,nonprofit,charity,small,28,basic,1762.00,2019-04-01,William Miller,william.miller@valleynonprofitcenter1.org,555-197-2691,9354 School Blvd,San Jose,CA,95166,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",3,2024-10-15,basic,2019-04-01 10:48:00,2024-11-15 16:12:00
VANCO0873,Valley Nonprofit Center #2,nonprofit,foundation,medium,95,basic,5287.00,2020-12-25,Patricia Johnson,patricia.johnson@valleynonprofitcenter2.org,555-935-2527,7173 Church Dr,San Jose,CA,95195,America/Los_Angeles,"[""online""]",15,2024-10-10,basic,2020-12-25 08:05:00,2024-11-16 13:26:00
VANCO0874,Community Nonprofit Center #7,nonprofit,charity,small,8,standard,885.00,2018-01-01,Michael Davis,michael.davis@communitynonprofitcenter7.org,555-251-2196,769 Oak St,Fort Worth,TX,76123,America/Chicago,"[""online"", ""mobile"", ""text""]",3,2024-11-08,basic,2018-01-01 14:21:00,2024-11-19 09:42:00
VANCO0875,Valley Nonprofit Center #3,nonprofit,community,small,10,basic,736.00,2018-08-22,Robert Garcia,robert.garcia@valleynonprofitcenter3.org,555-201-5717,9503 School St,Phoenix,AZ,85054,America/Phoenix,"[""online"", ""mobile""]",11,2024-11-02,basic,2018-08-22 13:11:00,2024-11-15 12:24:00
VANCO0876,Metro Nonprofit Center #2,nonprofit,community,small,20,basic,1853.00,2019-05-24,Michael Brown,michael.brown@metrononprofitcenter2.org,555-448-1916,4746 School Blvd,Denver,CO,80206,America/Denver,"[""online"", ""text""]",6,2024-10-15,basic,2019-05-24 11:24:00,2024-11-19 15:44:00
VANCO0877,Valley Nonprofit Center #4,nonprofit,foundation,medium,104,standard,3764.00,2022-06-15,Michael Miller,michael.miller@valleynonprofitcenter4.org,555-832-5769,4762 School Blvd,Columbus,OH,43248,America/New_York,"[""online"", ""text""]",9,2024-10-14,basic,2022-06-15 17:41:00,2024-11-19 08:02:00
VANCO0878,County Nonprofit Center #8,nonprofit,community,small,9,standard,1496.00,2016-07-07,Sarah Rodriguez,sarah.rodriguez@countynonprofitcenter8.org,555-972-4374,3559 Park Blvd,Phoenix,AZ,85076,America/Phoenix,"[""online""]",10,2024-11-01,basic,2016-07-07 13:28:00,2024-11-16 09:06:00
VANCO0879,County Nonprofit Center #9,nonprofit,charity,small,45,standard,974.00,2016-07-21,Sarah Davis,sarah.davis@countynonprofitcenter9.org,555-295-5334,1250 School Blvd,San Jose,CA,95117,America/Los_Angeles,"[""online"", ""mobile""]",5,2024-11-20,basic,2016-07-21 17:48:00,2024-11-17 16:33:00
VANCO0880,Valley Nonprofit Center #5,nonprofit,foundation,medium,113,standard,7199.00,2021-08-20,Sarah Rodriguez,sarah.rodriguez@valleynonprofitcenter5.org,555-530-4979,5198 Main St,Fort Worth,TX,76189,America/Chicago,"[""online"", ""text""]",4,2024-11-07,basic,2021-08-20 13:10:00,2024-11-19 12:44:00
VANCO0881,City Nonprofit Center #7,nonprofit,charity,small,7,premium,748.00,2024-01-26,Mary Johnson,mary.johnson@citynonprofitcenter7.org,555-384-9094,7465 Main Blvd,San Diego,CA,92141,America/Los_Angeles,"[""online"", ""mobile""]",7,2024-10-03,premium,2024-01-26 10:15:00,2024-11-15 12:25:00
VANCO0882,City Nonprofit Center #8,nonprofit,charity,medium,123,basic,4042.00,2017-11-17,Robert Garcia,robert.garcia@citynonprofitcenter8.org,555-106-1770,4448 Oak Blvd,Austin,TX,73381,America/Chicago,"[""online"", ""mobile""]",6,2024-11-13,basic,2017-11-17 13:29:00,2024-11-19 15:59:00
VANCO0883,Valley Nonprofit Center #6,nonprofit,community,small,22,premium,1917.00,2017-07-21,Sarah Jones,sarah.jones@valleynonprofitcenter6.org,555-630-2222,847 School Blvd,Denver,CO,80288,America/Denver,"[""online"", ""mobile"", ""text""]",14,2024-10-09,premium,2017-07-21 17:19:00,2024-11-17 17:19:00
VANCO0884,County Nonprofit Center #10,nonprofit,community,medium,77,standard,6707.00,2021-09-11,Patricia Brown,patricia.brown@countynonprofitcenter10.org,555-637-5461,9094 Main Blvd,Denver,CO,80205,America/Denver,"[""online"", ""mobile""]",14,2024-11-05,basic,2021-09-11 17:25:00,2024-11-17 16:07:00
VANCO0885,Valley Nonprofit Center #7,nonprofit,foundation,small,49,standard,629.00,2018-05-08,Sarah Miller,sarah.miller@valleynonprofitcenter7.org,555-583-6322,6863 Oak Ave,Indianapolis,IN,46290,America/New_York,"[""online"", ""mobile"", ""text""]",8,2024-11-12,basic,2018-05-08 12:43:00,2024-11-20 08:09:00
VANCO0886,Metro Nonprofit Center #3,nonprofit,community,medium,69,standard,2938.00,2024-07-22,David Miller,david.miller@metrononprofitcenter3.org,555-284-8131,8049 Park Dr,Philadelphia,PA,19160,America/New_York,"[""online"", ""mobile""]",14,2024-11-11,basic,2024-07-22 08:52:00,2024-11-19 17:44:00
VANCO0887,Community Nonprofit Center #8,nonprofit,charity,large,391,basic,19407.00,2024-11-17,Jennifer Garcia,jennifer.garcia@communitynonprofitcenter8.org,555-508-6023,4320 School Dr,San Jose,CA,95178,America/Los_Angeles,"[""online""]",7,2024-10-08,basic,2024-11-17 10:22:00,2024-11-15 13:33:00
VANCO0888,County Nonprofit Center #11,nonprofit,community,small,12,standard,1119.00,2019-11-19,Michael Brown,michael.brown@countynonprofitcenter11.org,555-489-5211,7254 School St,Charlotte,NC,28287,America/New_York,"[""online"", ""text""]",7,2024-10-01,basic,2019-11-19 15:52:00,2024-11-15 13:43:00
VANCO0889,Community Nonprofit Center #9,nonprofit,foundation,small,10,standard,406.00,2015-02-04,Patricia Miller,patricia.miller@communitynonprofitcenter9.org,555-579-5038,3233 School Ave,San Francisco,CA,94171,America/Los_Angeles,"[""online"", ""mobile"", ""text""]",12,2024-11-03,basic,2015-02-04 12:25:00,2024-11-18 12:53:00
