employee_id,customer_id,first_name,last_name,email,phone,title,role,department,hire_date,is_primary_contact,is_active,last_login_date,training_completed,permissions,created_at,updated_at
EMP3429,VANCO0858,David,Ramirez,david.ramirez@citynonprofitcenter4.org,555-955-6703,Executive Director,admin,Operations,2016-12-21,False,True,2024-11-05,True,"[""billing"", ""reports"", ""settings"", ""users""]",2016-12-21 00:00:00,2024-11-20 14:30:00
EMP3430,VANCO0858,Jacob,Lewis,jacob.lewis@citynonprofitcenter4.org,555-452-9078,Development Coordinator,volunteer,Operations,2017-02-16,False,True,2024-11-13,True,"[""basic_access""]",2017-02-16 00:00:00,2024-11-20 14:30:00
EMP3431,VANCO0859,Mark,Martinez,mark.martinez@metrononprofitcenter1.org,555-669-4621,Administrative Assistant,director,Administration,2018-04-24,True,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-04-24 00:00:00,2024-11-20 14:30:00
EMP3432,VANCO0859,Jessica,Walker,jessica.walker@metrononprofitcenter1.org,555-537-1386,Finance Manager,finance,Finance,2020-03-13,False,True,2024-11-19,True,"[""billing"", ""reports""]",2020-03-13 00:00:00,2024-11-20 14:30:00
EMP3433,VANCO0859,Joshua,Sanchez,joshua.sanchez@metrononprofitcenter1.org,555-992-2323,Executive Director,admin,Operations,2017-07-08,False,True,2024-11-08,True,"[""billing"", ""reports"", ""settings"", ""users""]",2017-07-08 00:00:00,2024-11-20 14:30:00
EMP3434,VANCO0859,Gary,Davis,gary.davis@metrononprofitcenter1.org,555-771-8985,Development Coordinator,teacher,Operations,2016-04-27,False,True,2024-11-11,False,"[""basic_access""]",2016-04-27 00:00:00,2024-11-20 14:30:00
EMP3435,VANCO0860,Lisa,Wright,lisa.wright@countynonprofitcenter3.org,555-496-9478,Executive Director,admin,Operations,2022-08-13,True,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-08-13 00:00:00,2024-11-20 14:30:00
EMP3436,VANCO0860,Betty,Robinson,betty.robinson@countynonprofitcenter3.org,555-630-2900,Administrative Assistant,teacher,Administration,2019-03-15,False,True,2024-11-11,True,"[""basic_access""]",2019-03-15 00:00:00,2024-11-20 14:30:00
EMP3437,VANCO0860,Elizabeth,Lee,elizabeth.lee@countynonprofitcenter3.org,555-213-7490,Development Coordinator,volunteer,Operations,2022-01-20,False,True,2024-11-14,True,"[""basic_access""]",2022-01-20 00:00:00,2024-11-20 14:30:00
EMP3438,VANCO0860,Donna,Flores,donna.flores@countynonprofitcenter3.org,555-354-5317,Finance Manager,finance,Finance,2020-11-07,False,True,2024-11-15,True,"[""billing"", ""reports""]",2020-11-07 00:00:00,2024-11-20 14:30:00
EMP3439,VANCO0860,Karen,Thomas,karen.thomas@countynonprofitcenter3.org,555-924-7393,Program Director,admin,Programs,2018-10-16,False,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-10-16 00:00:00,2024-11-20 14:30:00
EMP3440,VANCO0861,Richard,White,richard.white@communitynonprofitcenter2.org,555-410-3448,Director,admin,Operations,2025-01-04,True,True,2024-11-17,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-04 00:00:00,2024-11-20 14:30:00
EMP3441,VANCO0861,Lisa,Johnson,lisa.johnson@communitynonprofitcenter2.org,555-399-9338,Volunteer Coordinator,director,Operations,2024-08-03,False,True,2024-11-08,True,"[""basic_access""]",2024-08-03 00:00:00,2024-11-20 14:30:00
EMP3442,VANCO0861,Nancy,Jackson,nancy.jackson@communitynonprofitcenter2.org,555-847-7560,Program Coordinator,director,Programs,2024-07-02,False,True,2024-11-18,True,"[""basic_access""]",2024-07-02 00:00:00,2024-11-20 14:30:00
EMP3443,VANCO0861,Linda,Moore,linda.moore@communitynonprofitcenter2.org,555-114-6747,Administrative Assistant,volunteer,Administration,2024-08-30,False,True,2024-11-04,False,"[""basic_access""]",2024-08-30 00:00:00,2024-11-20 14:30:00
EMP3444,VANCO0862,Ruth,Rivera,ruth.rivera@communitynonprofitcenter3.org,555-641-5994,Program Officer,teacher,Administration,2024-01-14,True,True,2024-10-23,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-01-14 00:00:00,2024-11-20 14:30:00
EMP3445,VANCO0862,Ruth,Gonzalez,ruth.gonzalez@communitynonprofitcenter3.org,555-405-9069,Administrative Assistant,volunteer,Administration,2021-12-10,False,True,2024-11-17,True,"[""basic_access""]",2021-12-10 00:00:00,2024-11-20 14:30:00
EMP3446,VANCO0862,Ronald,Wright,ronald.wright@communitynonprofitcenter3.org,555-863-5915,Finance Director,admin,Finance,2023-05-18,False,True,2024-11-02,False,"[""billing"", ""reports"", ""settings"", ""users""]",2023-05-18 00:00:00,2024-11-20 14:30:00
EMP3447,VANCO0862,Dorothy,Mitchell,dorothy.mitchell@communitynonprofitcenter3.org,555-974-9055,President,admin,Operations,2021-10-18,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-10-18 00:00:00,2024-11-20 14:30:00
EMP3448,VANCO0863,Richard,Scott,richard.scott@citynonprofitcenter5.org,555-481-6516,Finance Manager,finance,Finance,2018-12-07,True,True,2024-10-28,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-12-07 00:00:00,2024-11-20 14:30:00
EMP3449,VANCO0863,Barbara,Nelson,barbara.nelson@citynonprofitcenter5.org,555-399-9720,Administrative Assistant,teacher,Administration,2016-05-30,False,True,2024-11-05,True,"[""basic_access""]",2016-05-30 00:00:00,2024-11-20 14:30:00
EMP3450,VANCO0863,Donald,Clark,donald.clark@citynonprofitcenter5.org,555-750-9685,Program Director,admin,Programs,2016-11-30,False,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2016-11-30 00:00:00,2024-11-20 14:30:00
EMP3451,VANCO0863,Lisa,Young,lisa.young@citynonprofitcenter5.org,555-198-5321,Executive Director,admin,Operations,2019-04-27,False,True,2024-10-25,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-27 00:00:00,2024-11-20 14:30:00
EMP3452,VANCO0864,Matthew,Hernandez,matthew.hernandez@communitynonprofitcenter4.org,555-920-2673,President,admin,Operations,2022-04-12,True,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-04-12 00:00:00,2024-11-20 14:30:00
EMP3453,VANCO0864,Joseph,Baker,joseph.baker@communitynonprofitcenter4.org,555-233-4149,Program Officer,volunteer,Administration,2022-08-26,False,True,2024-10-23,True,"[""basic_access""]",2022-08-26 00:00:00,2024-11-20 14:30:00
EMP3454,VANCO0864,Barbara,Miller,barbara.miller@communitynonprofitcenter4.org,555-159-9102,Grant Coordinator,director,Operations,2024-11-15,False,True,2024-10-22,False,"[""basic_access""]",2024-11-15 00:00:00,2024-11-20 14:30:00
EMP3455,VANCO0864,Paul,Robinson,paul.robinson@communitynonprofitcenter4.org,555-930-3556,Administrative Assistant,volunteer,Administration,2023-12-27,False,True,2024-11-02,True,"[""basic_access""]",2023-12-27 00:00:00,2024-11-20 14:30:00
EMP3456,VANCO0864,Gary,Clark,gary.clark@communitynonprofitcenter4.org,555-299-5803,Finance Director,admin,Finance,2022-03-18,False,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-03-18 00:00:00,2024-11-20 14:30:00
EMP3457,VANCO0865,Kevin,Johnson,kevin.johnson@countynonprofitcenter4.org,555-203-5199,Program Coordinator,volunteer,Programs,2022-02-22,True,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-02-22 00:00:00,2024-11-20 14:30:00
EMP3458,VANCO0865,Michelle,Lewis,michelle.lewis@countynonprofitcenter4.org,555-214-3156,Volunteer Coordinator,director,Operations,2021-04-25,False,True,2024-10-28,False,"[""basic_access""]",2021-04-25 00:00:00,2024-11-20 14:30:00
EMP3459,VANCO0865,Helen,Jones,helen.jones@countynonprofitcenter4.org,555-712-3586,Finance Manager,finance,Finance,2021-03-31,False,True,2024-10-25,True,"[""billing"", ""reports""]",2021-03-31 00:00:00,2024-11-20 14:30:00
EMP3460,VANCO0866,Paul,Young,paul.young@communitynonprofitcenter5.org,555-725-7638,Administrative Assistant,volunteer,Administration,2023-05-11,True,True,2024-10-23,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-05-11 00:00:00,2024-11-20 14:30:00
EMP3461,VANCO0866,Christopher,Jackson,christopher.jackson@communitynonprofitcenter5.org,555-579-7096,Program Director,admin,Programs,2021-10-23,False,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-10-23 00:00:00,2024-11-20 14:30:00
EMP3462,VANCO0866,Donna,Scott,donna.scott@communitynonprofitcenter5.org,555-103-3857,Executive Director,admin,Operations,2024-05-23,False,True,2024-10-22,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-05-23 00:00:00,2024-11-20 14:30:00
EMP3463,VANCO0867,Ronald,Green,ronald.green@countynonprofitcenter5.org,555-656-7498,President,admin,Operations,2025-04-21,True,True,2024-11-19,False,"[""billing"", ""reports"", ""settings"", ""users""]",2025-04-21 00:00:00,2024-11-20 14:30:00
EMP3464,VANCO0867,David,Anderson,david.anderson@countynonprofitcenter5.org,555-113-8048,Administrative Assistant,volunteer,Administration,2025-03-18,False,True,2024-11-11,True,"[""basic_access""]",2025-03-18 00:00:00,2024-11-20 14:30:00
EMP3465,VANCO0867,Edward,Smith,edward.smith@countynonprofitcenter5.org,555-864-7534,Program Officer,volunteer,Administration,2025-03-10,False,True,2024-11-19,True,"[""basic_access""]",2025-03-10 00:00:00,2024-11-20 14:30:00
EMP3466,VANCO0868,Jacob,Nguyen,jacob.nguyen@communitynonprofitcenter6.org,555-466-7170,Volunteer Coordinator,director,Operations,2019-03-23,True,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-03-23 00:00:00,2024-11-20 14:30:00
EMP3467,VANCO0868,Laura,Walker,laura.walker@communitynonprofitcenter6.org,555-414-6441,Director,admin,Operations,2018-08-02,False,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-08-02 00:00:00,2024-11-20 14:30:00
EMP3468,VANCO0868,Donna,Martin,donna.martin@communitynonprofitcenter6.org,555-307-3775,Finance Manager,finance,Finance,2015-04-28,False,True,2024-11-14,True,"[""billing"", ""reports""]",2015-04-28 00:00:00,2024-11-20 14:30:00
EMP3469,VANCO0869,Sharon,Perez,sharon.perez@citynonprofitcenter6.org,555-451-8185,Finance Manager,finance,Finance,2019-04-18,True,True,2024-11-14,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-04-18 00:00:00,2024-11-20 14:30:00
EMP3470,VANCO0869,Susan,Davis,susan.davis@citynonprofitcenter6.org,555-906-8513,Executive Director,admin,Operations,2022-03-27,False,True,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-03-27 00:00:00,2024-11-20 14:30:00
EMP3471,VANCO0869,Ryan,Rivera,ryan.rivera@citynonprofitcenter6.org,555-464-1976,Program Director,admin,Programs,2020-07-04,False,True,2024-11-06,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-07-04 00:00:00,2024-11-20 14:30:00
EMP3472,VANCO0870,Jacob,Lee,jacob.lee@countynonprofitcenter6.org,555-168-3178,Executive Director,admin,Operations,2021-10-06,True,False,2024-10-31,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-10-06 00:00:00,2024-11-20 14:30:00
EMP3473,VANCO0870,Kimberly,Smith,kimberly.smith@countynonprofitcenter6.org,555-483-1932,Finance Manager,finance,Finance,2018-09-28,False,True,2024-11-11,False,"[""billing"", ""reports""]",2018-09-28 00:00:00,2024-11-20 14:30:00
EMP3474,VANCO0870,Carol,Williams,carol.williams@countynonprofitcenter6.org,555-278-6324,Program Director,admin,Programs,2019-08-31,False,True,2024-11-02,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-08-31 00:00:00,2024-11-20 14:30:00
EMP3475,VANCO0870,Sandra,Hall,sandra.hall@countynonprofitcenter6.org,555-657-9451,Development Coordinator,volunteer,Operations,2020-08-02,False,True,2024-11-19,False,"[""basic_access""]",2020-08-02 00:00:00,2024-11-20 14:30:00
EMP3476,VANCO0870,Kenneth,Miller,kenneth.miller@countynonprofitcenter6.org,555-106-6006,Administrative Assistant,director,Administration,2021-11-28,False,True,2024-11-15,True,"[""basic_access""]",2021-11-28 00:00:00,2024-11-20 14:30:00
EMP3477,VANCO0871,Gary,Nelson,gary.nelson@countynonprofitcenter7.org,555-864-4985,Administrative Assistant,volunteer,Administration,2022-07-04,True,True,2024-11-14,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-07-04 00:00:00,2024-11-20 14:30:00
EMP3478,VANCO0871,Jacob,Nguyen,jacob.nguyen@countynonprofitcenter7.org,555-766-1180,Executive Director,admin,Operations,2022-08-19,False,True,2024-11-11,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-08-19 00:00:00,2024-11-20 14:30:00
EMP3479,VANCO0871,Kimberly,Wright,kimberly.wright@countynonprofitcenter7.org,555-501-6072,Finance Manager,finance,Finance,2021-12-24,False,True,2024-10-27,True,"[""billing"", ""reports""]",2021-12-24 00:00:00,2024-11-20 14:30:00
EMP3480,VANCO0871,Carol,Ramirez,carol.ramirez@countynonprofitcenter7.org,555-582-2723,Development Coordinator,director,Operations,2020-07-17,False,True,2024-11-17,True,"[""basic_access""]",2020-07-17 00:00:00,2024-11-20 14:30:00
EMP3481,VANCO0872,Jessica,Lee,jessica.lee@valleynonprofitcenter1.org,555-962-5016,Administrative Assistant,teacher,Administration,2022-08-13,True,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-08-13 00:00:00,2024-11-20 14:30:00
EMP3482,VANCO0872,Donna,White,donna.white@valleynonprofitcenter1.org,555-853-3335,Development Coordinator,director,Operations,2019-12-03,False,True,2024-11-07,True,"[""basic_access""]",2019-12-03 00:00:00,2024-11-20 14:30:00
EMP3483,VANCO0872,Kenneth,Nelson,kenneth.nelson@valleynonprofitcenter1.org,555-407-1220,Executive Director,admin,Operations,2021-12-07,False,True,2024-11-12,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-12-07 00:00:00,2024-11-20 14:30:00
EMP3484,VANCO0873,Kimberly,Rivera,kimberly.rivera@valleynonprofitcenter2.org,555-824-6392,Program Officer,director,Administration,2022-01-30,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-01-30 00:00:00,2024-11-20 14:30:00
EMP3485,VANCO0873,Paul,Anderson,paul.anderson@valleynonprofitcenter2.org,555-850-7066,President,admin,Operations,2022-09-21,False,True,2024-11-15,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-09-21 00:00:00,2024-11-20 14:30:00
EMP3486,VANCO0873,James,Baker,james.baker@valleynonprofitcenter2.org,555-967-6802,Administrative Assistant,director,Administration,2025-05-09,False,False,2024-11-17,False,"[""basic_access""]",2025-05-09 00:00:00,2024-11-20 14:30:00
EMP3487,VANCO0873,Nancy,Williams,nancy.williams@valleynonprofitcenter2.org,555-440-7441,Finance Director,admin,Finance,2024-09-18,False,True,2024-11-19,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-09-18 00:00:00,2024-11-20 14:30:00
EMP3488,VANCO0873,Donna,Baker,donna.baker@valleynonprofitcenter2.org,555-134-7771,Grant Coordinator,teacher,Operations,2022-03-08,False,True,2024-11-12,True,"[""basic_access""]",2022-03-08 00:00:00,2024-11-20 14:30:00
EMP3489,VANCO0874,Michelle,Torres,michelle.torres@communitynonprofitcenter7.org,555-430-5703,Finance Manager,finance,Finance,2021-03-07,True,True,2024-10-31,False,"[""billing"", ""reports"", ""settings"", ""users""]",2021-03-07 00:00:00,2024-11-20 14:30:00
EMP3490,VANCO0874,Daniel,Adams,daniel.adams@communitynonprofitcenter7.org,555-165-7286,Administrative Assistant,volunteer,Administration,2018-04-20,False,True,2024-11-18,True,"[""basic_access""]",2018-04-20 00:00:00,2024-11-20 14:30:00
EMP3491,VANCO0874,Lisa,Clark,lisa.clark@communitynonprofitcenter7.org,555-910-5531,Development Coordinator,volunteer,Operations,2021-03-11,False,True,2024-11-04,True,"[""basic_access""]",2021-03-11 00:00:00,2024-11-20 14:30:00
EMP3492,VANCO0875,Lisa,Adams,lisa.adams@valleynonprofitcenter3.org,555-280-8111,Director,admin,Operations,2019-02-18,True,True,2024-10-29,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-02-18 00:00:00,2024-11-20 14:30:00
EMP3493,VANCO0875,Donald,Rivera,donald.rivera@valleynonprofitcenter3.org,555-943-8932,Program Coordinator,teacher,Programs,2024-02-11,False,True,2024-11-07,True,"[""basic_access""]",2024-02-11 00:00:00,2024-11-20 14:30:00
EMP3494,VANCO0875,Ruth,Wilson,ruth.wilson@valleynonprofitcenter3.org,555-742-3489,Volunteer Coordinator,volunteer,Operations,2021-05-22,False,False,2024-11-09,True,"[""basic_access""]",2021-05-22 00:00:00,2024-11-20 14:30:00
EMP3495,VANCO0875,Kevin,Lewis,kevin.lewis@valleynonprofitcenter3.org,555-429-9571,Finance Manager,finance,Finance,2018-10-31,False,True,2024-11-05,True,"[""billing"", ""reports""]",2018-10-31 00:00:00,2024-11-20 14:30:00
EMP3496,VANCO0876,Donald,Allen,donald.allen@metrononprofitcenter2.org,555-861-8305,Finance Manager,finance,Finance,2022-12-18,True,True,2024-10-26,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-12-18 00:00:00,2024-11-20 14:30:00
EMP3497,VANCO0876,Donna,Clark,donna.clark@metrononprofitcenter2.org,555-876-6076,Program Coordinator,director,Programs,2023-01-27,False,False,2024-11-15,True,"[""basic_access""]",2023-01-27 00:00:00,2024-11-20 14:30:00
EMP3498,VANCO0876,Anthony,Smith,anthony.smith@metrononprofitcenter2.org,555-346-9781,Volunteer Coordinator,teacher,Operations,2023-11-12,False,True,2024-10-22,True,"[""basic_access""]",2023-11-12 00:00:00,2024-11-20 14:30:00
EMP3499,VANCO0877,Joshua,Johnson,joshua.johnson@valleynonprofitcenter4.org,555-802-2427,President,admin,Operations,2023-12-05,True,True,2024-11-17,True,"[""billing"", ""reports"", ""settings"", ""users""]",2023-12-05 00:00:00,2024-11-20 14:30:00
EMP3500,VANCO0877,Edward,Gonzalez,edward.gonzalez@valleynonprofitcenter4.org,555-887-3526,Program Officer,teacher,Administration,2022-08-31,False,True,2024-10-21,True,"[""basic_access""]",2022-08-31 00:00:00,2024-11-20 14:30:00
EMP3501,VANCO0877,Jessica,Wilson,jessica.wilson@valleynonprofitcenter4.org,555-559-6994,Administrative Assistant,teacher,Administration,2023-05-08,False,True,2024-11-05,True,"[""basic_access""]",2023-05-08 00:00:00,2024-11-20 14:30:00
EMP3502,VANCO0877,Edward,Flores,edward.flores@valleynonprofitcenter4.org,555-141-6300,Grant Coordinator,teacher,Operations,2025-04-06,False,True,2024-11-07,False,"[""basic_access""]",2025-04-06 00:00:00,2024-11-20 14:30:00
EMP3503,VANCO0878,Joshua,Flores,joshua.flores@countynonprofitcenter8.org,555-215-1563,Finance Manager,finance,Finance,2019-05-28,True,True,2024-11-14,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-05-28 00:00:00,2024-11-20 14:30:00
EMP3504,VANCO0878,Sarah,Gonzalez,sarah.gonzalez@countynonprofitcenter8.org,555-139-8625,Director,admin,Operations,2018-06-26,False,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-06-26 00:00:00,2024-11-20 14:30:00
EMP3505,VANCO0878,Kevin,Lewis,kevin.lewis@countynonprofitcenter8.org,555-825-6253,Program Coordinator,teacher,Programs,2020-07-30,False,True,2024-11-06,True,"[""basic_access""]",2020-07-30 00:00:00,2024-11-20 14:30:00
EMP3506,VANCO0878,Ruth,Sanchez,ruth.sanchez@countynonprofitcenter8.org,555-944-9376,Volunteer Coordinator,volunteer,Operations,2016-08-26,False,True,2024-11-15,False,"[""basic_access""]",2016-08-26 00:00:00,2024-11-20 14:30:00
EMP3507,VANCO0879,Donna,Rivera,donna.rivera@countynonprofitcenter9.org,555-552-5650,Development Coordinator,director,Operations,2020-01-23,True,True,2024-11-07,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-01-23 00:00:00,2024-11-20 14:30:00
EMP3508,VANCO0879,Lisa,Sanchez,lisa.sanchez@countynonprofitcenter9.org,555-620-7171,Finance Manager,finance,Finance,2018-05-30,False,True,2024-10-23,True,"[""billing"", ""reports""]",2018-05-30 00:00:00,2024-11-20 14:30:00
EMP3509,VANCO0879,Elizabeth,Thompson,elizabeth.thompson@countynonprofitcenter9.org,555-690-7691,Executive Director,admin,Operations,2019-02-24,False,True,2024-11-12,False,"[""billing"", ""reports"", ""settings"", ""users""]",2019-02-24 00:00:00,2024-11-20 14:30:00
EMP3510,VANCO0879,Michael,Hill,michael.hill@countynonprofitcenter9.org,555-655-6200,Administrative Assistant,director,Administration,2017-09-10,False,True,2024-11-13,True,"[""basic_access""]",2017-09-10 00:00:00,2024-11-20 14:30:00
EMP3511,VANCO0880,Nancy,Martin,nancy.martin@valleynonprofitcenter5.org,555-387-7736,Program Officer,director,Administration,2024-10-02,True,True,2024-11-05,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-10-02 00:00:00,2024-11-20 14:30:00
EMP3512,VANCO0880,Elizabeth,Clark,elizabeth.clark@valleynonprofitcenter5.org,555-788-2654,Grant Coordinator,teacher,Operations,2024-06-16,False,True,2024-11-03,True,"[""basic_access""]",2024-06-16 00:00:00,2024-11-20 14:30:00
EMP3513,VANCO0880,Donna,Allen,donna.allen@valleynonprofitcenter5.org,555-251-8379,President,admin,Operations,2024-12-20,False,True,2024-11-04,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-20 00:00:00,2024-11-20 14:30:00
EMP3514,VANCO0880,Kenneth,Gonzalez,kenneth.gonzalez@valleynonprofitcenter5.org,555-889-1985,Administrative Assistant,director,Administration,2022-11-27,False,False,2024-11-02,True,"[""basic_access""]",2022-11-27 00:00:00,2024-11-20 14:30:00
EMP3515,VANCO0880,Daniel,Johnson,daniel.johnson@valleynonprofitcenter5.org,555-867-3208,Finance Director,admin,Finance,2021-11-18,False,True,2024-10-24,True,"[""billing"", ""reports"", ""settings"", ""users""]",2021-11-18 00:00:00,2024-11-20 14:30:00
EMP3516,VANCO0881,Thomas,Jones,thomas.jones@citynonprofitcenter7.org,555-275-1849,Program Director,admin,Programs,2025-01-07,True,False,2024-10-27,True,"[""billing"", ""reports"", ""settings"", ""users""]",2025-01-07 00:00:00,2024-11-20 14:30:00
EMP3517,VANCO0881,Patricia,Allen,patricia.allen@citynonprofitcenter7.org,555-226-5858,Administrative Assistant,teacher,Administration,2024-04-26,False,True,2024-10-27,False,"[""basic_access""]",2024-04-26 00:00:00,2024-11-20 14:30:00
EMP3518,VANCO0881,Nancy,Harris,nancy.harris@citynonprofitcenter7.org,555-388-1036,Development Coordinator,teacher,Operations,2024-06-29,False,True,2024-11-14,True,"[""basic_access""]",2024-06-29 00:00:00,2024-11-20 14:30:00
EMP3519,VANCO0881,Michelle,Ramirez,michelle.ramirez@citynonprofitcenter7.org,555-793-3477,Executive Director,admin,Operations,2024-08-11,False,True,2024-11-18,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-11 00:00:00,2024-11-20 14:30:00
EMP3520,VANCO0882,Jessica,Harris,jessica.harris@citynonprofitcenter8.org,555-256-7331,Development Coordinator,volunteer,Operations,2018-08-24,True,True,2024-11-09,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-08-24 00:00:00,2024-11-20 14:30:00
EMP3521,VANCO0882,Nancy,Martin,nancy.martin@citynonprofitcenter8.org,555-508-1846,Finance Manager,finance,Finance,2022-07-20,False,True,2024-11-02,False,"[""billing"", ""reports""]",2022-07-20 00:00:00,2024-11-20 14:30:00
EMP3522,VANCO0882,Joseph,Walker,joseph.walker@citynonprofitcenter8.org,555-202-5083,Administrative Assistant,director,Administration,2021-06-21,False,True,2024-11-19,True,"[""basic_access""]",2021-06-21 00:00:00,2024-11-20 14:30:00
EMP3523,VANCO0882,Joseph,Walker,joseph.walker1@citynonprofitcenter8.org,555-564-8668,Executive Director,admin,Operations,2022-07-23,False,True,2024-11-06,True,"[""billing"", ""reports"", ""settings"", ""users""]",2022-07-23 00:00:00,2024-11-20 14:30:00
EMP3524,VANCO0882,Christopher,Young,christopher.young@citynonprofitcenter8.org,555-227-1063,Program Director,admin,Programs,2018-11-10,False,True,2024-11-15,False,"[""billing"", ""reports"", ""settings"", ""users""]",2018-11-10 00:00:00,2024-11-20 14:30:00
EMP3525,VANCO0883,Dorothy,Nguyen,dorothy.nguyen@valleynonprofitcenter6.org,555-110-8252,Volunteer Coordinator,volunteer,Operations,2018-11-29,True,True,2024-10-21,True,"[""billing"", ""reports"", ""settings"", ""users""]",2018-11-29 00:00:00,2024-11-20 14:30:00
EMP3526,VANCO0883,Nancy,Walker,nancy.walker@valleynonprofitcenter6.org,555-488-1803,Program Coordinator,director,Programs,2019-03-24,False,True,2024-10-28,True,"[""basic_access""]",2019-03-24 00:00:00,2024-11-20 14:30:00
EMP3527,VANCO0883,Timothy,Harris,timothy.harris@valleynonprofitcenter6.org,555-227-1980,Administrative Assistant,volunteer,Administration,2021-09-06,False,True,2024-10-22,True,"[""basic_access""]",2021-09-06 00:00:00,2024-11-20 14:30:00
EMP3528,VANCO0883,Steven,Lee,steven.lee@valleynonprofitcenter6.org,555-746-9587,Director,admin,Operations,2020-06-18,False,True,2024-10-30,True,"[""billing"", ""reports"", ""settings"", ""users""]",2020-06-18 00:00:00,2024-11-20 14:30:00
EMP3529,VANCO0884,James,King,james.king@countynonprofitcenter10.org,555-309-9563,Administrative Assistant,director,Administration,2024-08-26,True,False,2024-11-02,False,"[""billing"", ""reports"", ""settings"", ""users""]",2024-08-26 00:00:00,2024-11-20 14:30:00
EMP3530,VANCO0884,George,Martin,george.martin@countynonprofitcenter10.org,555-271-9331,Director,admin,Operations,2022-09-17,False,True,2024-11-03,False,"[""billing"", ""reports"", ""settings"", ""users""]",2022-09-17 00:00:00,2024-11-20 14:30:00
EMP3531,VANCO0884,Jessica,Baker,jessica.baker@countynonprofitcenter10.org,555-112-2082,Program Coordinator,volunteer,Programs,2024-02-28,False,True,2024-11-01,True,"[""basic_access""]",2024-02-28 00:00:00,2024-11-20 14:30:00
EMP3532,VANCO0884,Jeffrey,Jackson,jeffrey.jackson@countynonprofitcenter10.org,555-930-9373,Finance Manager,finance,Finance,2023-01-08,False,True,2024-11-16,True,"[""billing"", ""reports""]",2023-01-08 00:00:00,2024-11-20 14:30:00
EMP3533,VANCO0885,David,Jones,david.jones@valleynonprofitcenter7.org,555-915-3901,President,admin,Operations,2019-12-19,True,True,2024-11-03,True,"[""billing"", ""reports"", ""settings"", ""users""]",2019-12-19 00:00:00,2024-11-20 14:30:00
EMP3534,VANCO0885,Mary,Young,mary.young@valleynonprofitcenter7.org,555-934-3091,Grant Coordinator,director,Operations,2019-02-27,False,True,2024-11-13,True,"[""basic_access""]",2019-02-27 00:00:00,2024-11-20 14:30:00
EMP3535,VANCO0885,Paul,Nguyen,paul.nguyen@valleynonprofitcenter7.org,555-137-7212,Administrative Assistant,volunteer,Administration,2018-12-06,False,True,2024-11-03,True,"[""basic_access""]",2018-12-06 00:00:00,2024-11-20 14:30:00
EMP3536,VANCO0886,Richard,Moore,richard.moore@metrononprofitcenter3.org,555-122-2303,Director,admin,Operations,2024-12-30,True,True,2024-11-16,True,"[""billing"", ""reports"", ""settings"", ""users""]",2024-12-30 00:00:00,2024-11-20 14:30:00
